PulserCal_9.09MeV
10/01/20 11:57
Sample 	 Time_L [msec]  Time_H [msec] 	 Amp [mV] 	 Detector 
518 	 1063 	 0 	 6737 	 0 
519 	 1067 	 0 	 6729 	 0 
520 	 1067 	 0 	 6735 	 0 
521 	 1071 	 0 	 6734 	 0 
522 	 1071 	 0 	 6728 	 0 
523 	 1076 	 0 	 6734 	 0 
524 	 1076 	 0 	 6729 	 0 
525 	 1080 	 0 	 6728 	 0 
526 	 1080 	 0 	 6735 	 0 
527 	 1084 	 0 	 6730 	 0 
528 	 1084 	 0 	 6748 	 0 
529 	 1088 	 0 	 6729 	 0 
530 	 1088 	 0 	 6737 	 0 
531 	 1093 	 0 	 6730 	 0 
532 	 1093 	 0 	 6723 	 0 
533 	 1095 	 0 	 6732 	 0 
534 	 1095 	 0 	 6732 	 0 
535 	 1100 	 0 	 6733 	 0 
536 	 1100 	 0 	 6742 	 0 
537 	 1104 	 0 	 6742 	 0 
538 	 1104 	 0 	 6731 	 0 
539 	 1108 	 0 	 6736 	 0 
540 	 1108 	 0 	 6741 	 0 
541 	 1112 	 0 	 6730 	 0 
542 	 1112 	 0 	 6724 	 0 
543 	 1117 	 0 	 6734 	 0 
544 	 1117 	 0 	 6734 	 0 
545 	 1121 	 0 	 6724 	 0 
546 	 1121 	 0 	 6725 	 0 
547 	 1125 	 0 	 6732 	 0 
548 	 1125 	 0 	 6733 	 0 
549 	 1129 	 0 	 6725 	 0 
550 	 1129 	 0 	 6725 	 0 
551 	 1133 	 0 	 6736 	 0 
552 	 1133 	 0 	 6730 	 0 
553 	 1136 	 0 	 6727 	 0 
554 	 1136 	 0 	 6748 	 0 
555 	 1140 	 0 	 6733 	 0 
556 	 1140 	 0 	 6737 	 0 
557 	 1145 	 0 	 6741 	 0 
558 	 1145 	 0 	 6735 	 0 
559 	 1149 	 0 	 6726 	 0 
560 	 1149 	 0 	 6748 	 0 
561 	 1153 	 0 	 6732 	 0 
562 	 1153 	 0 	 6727 	 0 
563 	 1157 	 0 	 6737 	 0 
564 	 1157 	 0 	 6725 	 0 
565 	 1162 	 0 	 6738 	 0 
566 	 1162 	 0 	 6733 	 0 
567 	 1166 	 0 	 6728 	 0 
568 	 1166 	 0 	 6726 	 0 
569 	 1170 	 0 	 6735 	 0 
570 	 1170 	 0 	 6720 	 0 
571 	 1174 	 0 	 6743 	 0 
572 	 1174 	 0 	 6733 	 0 
573 	 1177 	 0 	 6735 	 0 
574 	 1177 	 0 	 6730 	 0 
575 	 1181 	 0 	 6740 	 0 
576 	 1181 	 0 	 6736 	 0 
577 	 1186 	 0 	 6742 	 0 
578 	 1186 	 0 	 6729 	 0 
579 	 1190 	 0 	 6711 	 0 
580 	 1190 	 0 	 6729 	 0 
581 	 1194 	 0 	 6734 	 0 
582 	 1194 	 0 	 6745 	 0 
583 	 1198 	 0 	 6740 	 0 
584 	 1198 	 0 	 6730 	 0 
585 	 1203 	 0 	 6738 	 0 
586 	 1203 	 0 	 6744 	 0 
587 	 1207 	 0 	 6734 	 0 
588 	 1207 	 0 	 6739 	 0 
589 	 1211 	 0 	 6742 	 0 
590 	 1211 	 0 	 6740 	 0 
591 	 1215 	 0 	 6737 	 0 
592 	 1215 	 0 	 6720 	 0 
593 	 1218 	 0 	 6730 	 0 
594 	 1218 	 0 	 6743 	 0 
595 	 1222 	 0 	 6721 	 0 
596 	 1222 	 0 	 6732 	 0 
597 	 1227 	 0 	 6735 	 0 
598 	 1227 	 0 	 6745 	 0 
599 	 1231 	 0 	 6722 	 0 
600 	 1231 	 0 	 6727 	 0 
601 	 1235 	 0 	 6748 	 0 
602 	 1235 	 0 	 6729 	 0 
603 	 1239 	 0 	 6728 	 0 
604 	 1239 	 0 	 6746 	 0 
605 	 1244 	 0 	 6738 	 0 
606 	 1244 	 0 	 6741 	 0 
607 	 1248 	 0 	 6742 	 0 
608 	 1248 	 0 	 6734 	 0 
609 	 1252 	 0 	 6746 	 0 
610 	 1252 	 0 	 6744 	 0 
611 	 1256 	 0 	 6730 	 0 
612 	 1256 	 0 	 6737 	 0 
613 	 1261 	 0 	 6737 	 0 
614 	 1261 	 0 	 6748 	 0 
615 	 1263 	 0 	 6731 	 0 
616 	 1263 	 0 	 6735 	 0 
617 	 1268 	 0 	 6725 	 0 
618 	 1268 	 0 	 6725 	 0 
619 	 1272 	 0 	 6736 	 0 
620 	 1272 	 0 	 6723 	 0 
621 	 1276 	 0 	 6748 	 0 
622 	 1276 	 0 	 6730 	 0 
623 	 1280 	 0 	 6731 	 0 
624 	 1280 	 0 	 6727 	 0 
625 	 1285 	 0 	 6721 	 0 
626 	 1285 	 0 	 6725 	 0 
627 	 1289 	 0 	 6732 	 0 
628 	 1289 	 0 	 6732 	 0 
629 	 1293 	 0 	 6742 	 0 
630 	 1293 	 0 	 6727 	 0 
631 	 1297 	 0 	 6722 	 0 
632 	 1297 	 0 	 6735 	 0 
633 	 1301 	 0 	 6737 	 0 
634 	 1301 	 0 	 6740 	 0 
635 	 1304 	 0 	 6739 	 0 
636 	 1304 	 0 	 6741 	 0 
637 	 1308 	 0 	 6738 	 0 
638 	 1308 	 0 	 6749 	 0 
639 	 1313 	 0 	 6743 	 0 
640 	 1313 	 0 	 6742 	 0 
641 	 1317 	 0 	 6732 	 0 
642 	 1317 	 0 	 6748 	 0 
643 	 1321 	 0 	 6718 	 0 
644 	 1321 	 0 	 6731 	 0 
645 	 1325 	 0 	 6729 	 0 
646 	 1325 	 0 	 6726 	 0 
647 	 1330 	 0 	 6741 	 0 
648 	 1330 	 0 	 6729 	 0 
649 	 1334 	 0 	 6742 	 0 
650 	 1334 	 0 	 6738 	 0 
651 	 1338 	 0 	 6733 	 0 
652 	 1338 	 0 	 6739 	 0 
653 	 1342 	 0 	 6730 	 0 
654 	 1342 	 0 	 6723 	 0 
655 	 1345 	 0 	 6747 	 0 
656 	 1345 	 0 	 6726 	 0 
657 	 1349 	 0 	 6740 	 0 
658 	 1349 	 0 	 6733 	 0 
659 	 1354 	 0 	 6729 	 0 
660 	 1354 	 0 	 6731 	 0 
661 	 1358 	 0 	 6731 	 0 
662 	 1358 	 0 	 6736 	 0 
663 	 1362 	 0 	 6718 	 0 
664 	 1362 	 0 	 6738 	 0 
665 	 1366 	 0 	 6733 	 0 
666 	 1366 	 0 	 6741 	 0 
667 	 1371 	 0 	 6728 	 0 
668 	 1371 	 0 	 6733 	 0 
