PulserCal_3.09MeV
10/GEN/20 11:40
Sample 	 Time_L [msec]  Time_H [msec] 	 Amp [mV] 	 Detector 
387 	 794 	 0 	 2192 	 0 
388 	 797 	 0 	 2187 	 0 
389 	 797 	 0 	 2178 	 0 
390 	 801 	 0 	 2184 	 0 
391 	 801 	 0 	 2171 	 0 
392 	 806 	 0 	 2180 	 0 
393 	 806 	 0 	 2184 	 0 
394 	 810 	 0 	 2186 	 0 
395 	 810 	 0 	 2199 	 0 
396 	 814 	 0 	 2177 	 0 
397 	 814 	 0 	 2179 	 0 
398 	 818 	 0 	 2179 	 0 
399 	 818 	 0 	 2170 	 0 
400 	 823 	 0 	 2183 	 0 
401 	 823 	 0 	 2181 	 0 
402 	 827 	 0 	 2195 	 0 
403 	 827 	 0 	 2189 	 0 
404 	 831 	 0 	 2191 	 0 
405 	 831 	 0 	 2184 	 0 
406 	 835 	 0 	 2187 	 0 
407 	 835 	 0 	 2186 	 0 
408 	 838 	 0 	 2182 	 0 
409 	 838 	 0 	 2191 	 0 
410 	 842 	 0 	 2178 	 0 
411 	 842 	 0 	 2185 	 0 
412 	 847 	 0 	 2183 	 0 
413 	 847 	 0 	 2189 	 0 
414 	 851 	 0 	 2168 	 0 
415 	 851 	 0 	 2198 	 0 
416 	 855 	 0 	 2182 	 0 
417 	 855 	 0 	 2180 	 0 
418 	 859 	 0 	 2189 	 0 
419 	 859 	 0 	 2181 	 0 
420 	 864 	 0 	 2200 	 0 
421 	 864 	 0 	 2181 	 0 
422 	 868 	 0 	 2182 	 0 
423 	 868 	 0 	 2188 	 0 
424 	 872 	 0 	 2180 	 0 
425 	 872 	 0 	 2191 	 0 
426 	 876 	 0 	 2197 	 0 
427 	 876 	 0 	 2191 	 0 
428 	 879 	 0 	 2188 	 0 
429 	 879 	 0 	 2196 	 0 
430 	 883 	 0 	 2175 	 0 
431 	 883 	 0 	 2197 	 0 
432 	 888 	 0 	 2189 	 0 
433 	 888 	 0 	 2191 	 0 
434 	 892 	 0 	 2189 	 0 
435 	 892 	 0 	 2193 	 0 
436 	 896 	 0 	 2194 	 0 
437 	 896 	 0 	 2191 	 0 
438 	 900 	 0 	 2194 	 0 
439 	 900 	 0 	 2190 	 0 
440 	 905 	 0 	 2185 	 0 
441 	 905 	 0 	 2186 	 0 
442 	 909 	 0 	 2178 	 0 
443 	 909 	 0 	 2191 	 0 
444 	 913 	 0 	 2183 	 0 
445 	 913 	 0 	 2186 	 0 
446 	 917 	 0 	 2182 	 0 
447 	 917 	 0 	 2171 	 0 
448 	 922 	 0 	 2189 	 0 
449 	 922 	 0 	 2177 	 0 
450 	 924 	 0 	 2179 	 0 
451 	 924 	 0 	 2206 	 0 
452 	 929 	 0 	 2197 	 0 
453 	 929 	 0 	 2187 	 0 
454 	 933 	 0 	 2173 	 0 
455 	 933 	 0 	 2193 	 0 
456 	 937 	 0 	 2184 	 0 
457 	 937 	 0 	 2186 	 0 
458 	 941 	 0 	 2178 	 0 
459 	 941 	 0 	 2179 	 0 
460 	 946 	 0 	 2180 	 0 
461 	 946 	 0 	 2175 	 0 
462 	 950 	 0 	 2186 	 0 
463 	 950 	 0 	 2185 	 0 
464 	 954 	 0 	 2177 	 0 
465 	 954 	 0 	 2192 	 0 
466 	 958 	 0 	 2164 	 0 
467 	 958 	 0 	 2175 	 0 
468 	 962 	 0 	 2183 	 0 
469 	 962 	 0 	 2186 	 0 
470 	 965 	 0 	 2183 	 0 
471 	 965 	 0 	 2179 	 0 
472 	 969 	 0 	 2186 	 0 
473 	 969 	 0 	 2184 	 0 
474 	 974 	 0 	 2184 	 0 
475 	 974 	 0 	 2174 	 0 
476 	 978 	 0 	 2190 	 0 
477 	 978 	 0 	 2189 	 0 
478 	 982 	 0 	 2179 	 0 
479 	 982 	 0 	 2183 	 0 
480 	 986 	 0 	 2189 	 0 
481 	 986 	 0 	 2169 	 0 
482 	 991 	 0 	 2192 	 0 
483 	 991 	 0 	 2178 	 0 
484 	 995 	 0 	 2181 	 0 
485 	 995 	 0 	 2188 	 0 
486 	 999 	 0 	 2174 	 0 
487 	 999 	 0 	 2189 	 0 
488 	 1003 	 0 	 2176 	 0 
489 	 1003 	 0 	 2171 	 0 
490 	 1006 	 0 	 2183 	 0 
491 	 1006 	 0 	 2185 	 0 
492 	 1010 	 0 	 2181 	 0 
493 	 1010 	 0 	 2181 	 0 
494 	 1015 	 0 	 2185 	 0 
495 	 1015 	 0 	 2187 	 0 
496 	 1019 	 0 	 2183 	 0 
497 	 1019 	 0 	 2185 	 0 
498 	 1023 	 0 	 2170 	 0 
499 	 1023 	 0 	 2196 	 0 
500 	 1027 	 0 	 2172 	 0 
501 	 1027 	 0 	 2189 	 0 
502 	 1032 	 0 	 2193 	 0 
503 	 1032 	 0 	 2196 	 0 
504 	 1036 	 0 	 2183 	 0 
505 	 1036 	 0 	 2193 	 0 
506 	 1040 	 0 	 2192 	 0 
507 	 1040 	 0 	 2194 	 0 
508 	 1044 	 0 	 2174 	 0 
509 	 1044 	 0 	 2166 	 0 
510 	 1047 	 0 	 2184 	 0 
511 	 1047 	 0 	 2191 	 0 
512 	 1051 	 0 	 2181 	 0 
513 	 1051 	 0 	 2175 	 0 
514 	 1056 	 0 	 2197 	 0 
515 	 1056 	 0 	 2189 	 0 
516 	 1060 	 0 	 2195 	 0 
517 	 1060 	 0 	 2181 	 0 
518 	 1064 	 0 	 2180 	 0 
519 	 1064 	 0 	 2173 	 0 
520 	 1068 	 0 	 2191 	 0 
521 	 1068 	 0 	 2180 	 0 
522 	 1073 	 0 	 2173 	 0 
523 	 1073 	 0 	 2185 	 0 
524 	 1077 	 0 	 2179 	 0 
525 	 1077 	 0 	 2183 	 0 
526 	 1081 	 0 	 2178 	 0 
527 	 1081 	 0 	 2187 	 0 
528 	 1085 	 0 	 2188 	 0 
529 	 1085 	 0 	 2203 	 0 
530 	 1090 	 0 	 2188 	 0 
531 	 1090 	 0 	 2197 	 0 
532 	 1092 	 0 	 2172 	 0 
533 	 1092 	 0 	 2185 	 0 
534 	 1097 	 0 	 2186 	 0 
535 	 1097 	 0 	 2179 	 0 
536 	 1101 	 0 	 2182 	 0 
537 	 1101 	 0 	 2203 	 0 
538 	 1105 	 0 	 2185 	 0 
539 	 1105 	 0 	 2183 	 0 
540 	 1109 	 0 	 2175 	 0 
541 	 1109 	 0 	 2163 	 0 
542 	 1114 	 0 	 2177 	 0 
543 	 1114 	 0 	 2193 	 0 
544 	 1118 	 0 	 2178 	 0 
545 	 1118 	 0 	 2191 	 0 
546 	 1122 	 0 	 2170 	 0 
547 	 1122 	 0 	 2190 	 0 
548 	 1126 	 0 	 2176 	 0 
549 	 1126 	 0 	 2190 	 0 
550 	 1130 	 0 	 2180 	 0 
551 	 1130 	 0 	 2185 	 0 
552 	 1133 	 0 	 2173 	 0 
553 	 1133 	 0 	 2189 	 0 
554 	 1137 	 0 	 2179 	 0 
555 	 1137 	 0 	 2188 	 0 
556 	 1142 	 0 	 2181 	 0 
557 	 1142 	 0 	 2169 	 0 
558 	 1146 	 0 	 2168 	 0 
559 	 1146 	 0 	 2169 	 0 
560 	 1150 	 0 	 2183 	 0 
561 	 1150 	 0 	 2173 	 0 
562 	 1154 	 0 	 2172 	 0 
563 	 1154 	 0 	 2181 	 0 
564 	 1159 	 0 	 2192 	 0 
565 	 1159 	 0 	 2181 	 0 
566 	 1163 	 0 	 2188 	 0 
567 	 1163 	 0 	 2197 	 0 
568 	 1167 	 0 	 2194 	 0 
569 	 1167 	 0 	 2184 	 0 
570 	 1171 	 0 	 2175 	 0 
571 	 1171 	 0 	 2180 	 0 
572 	 1174 	 0 	 2184 	 0 
573 	 1174 	 0 	 2181 	 0 
574 	 1178 	 0 	 2182 	 0 
575 	 1178 	 0 	 2176 	 0 
576 	 1183 	 0 	 2189 	 0 
577 	 1183 	 0 	 2189 	 0 
578 	 1187 	 0 	 2173 	 0 
579 	 1187 	 0 	 2186 	 0 
580 	 1191 	 0 	 2177 	 0 
581 	 1191 	 0 	 2167 	 0 
582 	 1195 	 0 	 2168 	 0 
583 	 1195 	 0 	 2182 	 0 
584 	 1200 	 0 	 2183 	 0 
585 	 1200 	 0 	 2181 	 0 
586 	 1204 	 0 	 2181 	 0 
587 	 1204 	 0 	 2197 	 0 
588 	 1208 	 0 	 2195 	 0 
589 	 1208 	 0 	 2196 	 0 
590 	 1212 	 0 	 2196 	 0 
591 	 1212 	 0 	 2192 	 0 
592 	 1215 	 0 	 2185 	 0 
593 	 1215 	 0 	 2188 	 0 
594 	 1219 	 0 	 2196 	 0 
595 	 1219 	 0 	 2187 	 0 
596 	 1224 	 0 	 2193 	 0 
597 	 1224 	 0 	 2167 	 0 
598 	 1228 	 0 	 2187 	 0 
599 	 1228 	 0 	 2184 	 0 
600 	 1232 	 0 	 2182 	 0 
601 	 1232 	 0 	 2188 	 0 
602 	 1236 	 0 	 2194 	 0 
603 	 1236 	 0 	 2189 	 0 
604 	 1241 	 0 	 2176 	 0 
605 	 1241 	 0 	 2188 	 0 
606 	 1245 	 0 	 2192 	 0 
607 	 1245 	 0 	 2178 	 0 
608 	 1249 	 0 	 2198 	 0 
609 	 1249 	 0 	 2202 	 0 
610 	 1253 	 0 	 2183 	 0 
611 	 1253 	 0 	 2189 	 0 
612 	 1258 	 0 	 2191 	 0 
613 	 1258 	 0 	 2188 	 0 
614 	 1260 	 0 	 2165 	 0 
615 	 1260 	 0 	 2172 	 0 
616 	 1265 	 0 	 2177 	 0 
617 	 1265 	 0 	 2176 	 0 
618 	 1269 	 0 	 2172 	 0 
619 	 1269 	 0 	 2191 	 0 
620 	 1273 	 0 	 2181 	 0 
621 	 1273 	 0 	 2171 	 0 
622 	 1277 	 0 	 2193 	 0 
623 	 1277 	 0 	 2187 	 0 
624 	 1282 	 0 	 2201 	 0 
625 	 1282 	 0 	 2181 	 0 
626 	 1286 	 0 	 2194 	 0 
627 	 1286 	 0 	 2187 	 0 
628 	 1290 	 0 	 2188 	 0 
629 	 1290 	 0 	 2191 	 0 
630 	 1294 	 0 	 2178 	 0 
631 	 1294 	 0 	 2171 	 0 
632 	 1298 	 0 	 2181 	 0 
633 	 1298 	 0 	 2170 	 0 
634 	 1301 	 0 	 2185 	 0 
635 	 1301 	 0 	 2167 	 0 
636 	 1305 	 0 	 2186 	 0 
637 	 1305 	 0 	 2188 	 0 
638 	 1310 	 0 	 2170 	 0 
639 	 1310 	 0 	 2192 	 0 
640 	 1314 	 0 	 2190 	 0 
641 	 1314 	 0 	 2183 	 0 
642 	 1318 	 0 	 2195 	 0 
643 	 1318 	 0 	 2183 	 0 
644 	 1322 	 0 	 2188 	 0 
645 	 1322 	 0 	 2178 	 0 
646 	 1327 	 0 	 2180 	 0 
647 	 1327 	 0 	 2199 	 0 
648 	 1331 	 0 	 2177 	 0 
649 	 1331 	 0 	 2184 	 0 
650 	 1335 	 0 	 2190 	 0 
651 	 1335 	 0 	 2204 	 0 
652 	 1339 	 0 	 2178 	 0 
653 	 1339 	 0 	 2187 	 0 
654 	 1342 	 0 	 2188 	 0 
655 	 1342 	 0 	 2181 	 0 
656 	 1346 	 0 	 2188 	 0 
657 	 1346 	 0 	 2175 	 0 
658 	 1351 	 0 	 2200 	 0 
659 	 1351 	 0 	 2182 	 0 
660 	 1355 	 0 	 2192 	 0 
661 	 1355 	 0 	 2185 	 0 
662 	 1359 	 0 	 2176 	 0 
663 	 1359 	 0 	 2168 	 0 
664 	 1363 	 0 	 2191 	 0 
665 	 1363 	 0 	 2193 	 0 
666 	 1368 	 0 	 2181 	 0 
667 	 1368 	 0 	 2191 	 0 
668 	 1372 	 0 	 2171 	 0 
669 	 1372 	 0 	 2184 	 0 
670 	 1376 	 0 	 2190 	 0 
671 	 1376 	 0 	 2196 	 0 
672 	 1380 	 0 	 2181 	 0 
673 	 1380 	 0 	 2180 	 0 
674 	 1383 	 0 	 2179 	 0 
675 	 1383 	 0 	 2195 	 0 
676 	 1387 	 0 	 2179 	 0 
677 	 1387 	 0 	 2189 	 0 
678 	 1392 	 0 	 2190 	 0 
679 	 1392 	 0 	 2178 	 0 
680 	 1396 	 0 	 2182 	 0 
681 	 1396 	 0 	 2188 	 0 
682 	 1400 	 0 	 2191 	 0 
