PulserCal_1.10MeV
10/01/20 12:01
Sample 	 Time_L [msec]  Time_H [msec] 	 Amp [mV] 	 Detector 
262 	 538 	 0 	 652 	 0 
263 	 542 	 0 	 666 	 0 
264 	 542 	 0 	 664 	 0 
265 	 545 	 0 	 668 	 0 
266 	 545 	 0 	 661 	 0 
267 	 549 	 0 	 667 	 0 
268 	 549 	 0 	 666 	 0 
269 	 553 	 0 	 666 	 0 
270 	 553 	 0 	 655 	 0 
271 	 558 	 0 	 660 	 0 
272 	 558 	 0 	 652 	 0 
273 	 562 	 0 	 657 	 0 
274 	 562 	 0 	 657 	 0 
275 	 566 	 0 	 659 	 0 
276 	 566 	 0 	 652 	 0 
277 	 570 	 0 	 672 	 0 
278 	 570 	 0 	 663 	 0 
279 	 575 	 0 	 662 	 0 
280 	 575 	 0 	 662 	 0 
281 	 579 	 0 	 665 	 0 
282 	 579 	 0 	 665 	 0 
283 	 583 	 0 	 655 	 0 
284 	 583 	 0 	 663 	 0 
285 	 583 	 0 	 657 	 0 
286 	 589 	 0 	 678 	 0 
287 	 589 	 0 	 670 	 0 
288 	 594 	 0 	 659 	 0 
289 	 594 	 0 	 671 	 0 
290 	 594 	 0 	 654 	 0 
291 	 598 	 0 	 673 	 0 
292 	 598 	 0 	 680 	 0 
293 	 603 	 0 	 654 	 0 
294 	 603 	 0 	 660 	 0 
295 	 607 	 0 	 676 	 0 
296 	 607 	 0 	 671 	 0 
297 	 613 	 0 	 665 	 0 
298 	 613 	 0 	 682 	 0 
299 	 613 	 0 	 676 	 0 
300 	 618 	 0 	 673 	 0 
301 	 618 	 0 	 658 	 0 
302 	 618 	 0 	 660 	 0 
303 	 623 	 0 	 676 	 0 
304 	 623 	 0 	 657 	 0 
305 	 628 	 0 	 664 	 0 
306 	 628 	 0 	 652 	 0 
307 	 628 	 0 	 667 	 0 
308 	 633 	 0 	 655 	 0 
309 	 633 	 0 	 664 	 0 
310 	 637 	 0 	 672 	 0 
311 	 637 	 0 	 650 	 0 
312 	 641 	 0 	 660 	 0 
313 	 641 	 0 	 658 	 0 
314 	 646 	 0 	 660 	 0 
315 	 646 	 0 	 647 	 0 
316 	 650 	 0 	 648 	 0 
317 	 650 	 0 	 668 	 0 
318 	 654 	 0 	 670 	 0 
319 	 654 	 0 	 664 	 0 
320 	 658 	 0 	 676 	 0 
321 	 658 	 0 	 681 	 0 
322 	 663 	 0 	 664 	 0 
323 	 663 	 0 	 673 	 0 
324 	 667 	 0 	 667 	 0 
325 	 667 	 0 	 656 	 0 
326 	 671 	 0 	 660 	 0 
327 	 671 	 0 	 668 	 0 
328 	 675 	 0 	 657 	 0 
329 	 675 	 0 	 655 	 0 
330 	 678 	 0 	 657 	 0 
331 	 678 	 0 	 659 	 0 
332 	 682 	 0 	 660 	 0 
333 	 682 	 0 	 673 	 0 
334 	 687 	 0 	 660 	 0 
335 	 687 	 0 	 680 	 0 
336 	 691 	 0 	 670 	 0 
337 	 691 	 0 	 673 	 0 
338 	 695 	 0 	 672 	 0 
339 	 695 	 0 	 662 	 0 
340 	 699 	 0 	 670 	 0 
341 	 699 	 0 	 665 	 0 
342 	 704 	 0 	 675 	 0 
343 	 704 	 0 	 665 	 0 
344 	 708 	 0 	 663 	 0 
345 	 708 	 0 	 653 	 0 
346 	 712 	 0 	 670 	 0 
347 	 712 	 0 	 658 	 0 
348 	 716 	 0 	 667 	 0 
349 	 716 	 0 	 662 	 0 
350 	 719 	 0 	 658 	 0 
351 	 719 	 0 	 668 	 0 
352 	 723 	 0 	 660 	 0 
353 	 723 	 0 	 657 	 0 
354 	 728 	 0 	 681 	 0 
355 	 728 	 0 	 655 	 0 
356 	 732 	 0 	 666 	 0 
357 	 732 	 0 	 681 	 0 
358 	 736 	 0 	 669 	 0 
359 	 736 	 0 	 656 	 0 
360 	 740 	 0 	 667 	 0 
361 	 740 	 0 	 675 	 0 
362 	 745 	 0 	 674 	 0 
363 	 745 	 0 	 676 	 0 
364 	 749 	 0 	 654 	 0 
365 	 749 	 0 	 661 	 0 
366 	 753 	 0 	 673 	 0 
367 	 753 	 0 	 664 	 0 
368 	 757 	 0 	 664 	 0 
369 	 757 	 0 	 669 	 0 
370 	 760 	 0 	 660 	 0 
371 	 760 	 0 	 668 	 0 
372 	 764 	 0 	 671 	 0 
373 	 764 	 0 	 661 	 0 
374 	 769 	 0 	 658 	 0 
375 	 769 	 0 	 646 	 0 
376 	 773 	 0 	 674 	 0 
377 	 773 	 0 	 660 	 0 
378 	 777 	 0 	 670 	 0 
379 	 777 	 0 	 668 	 0 
380 	 781 	 0 	 669 	 0 
381 	 781 	 0 	 646 	 0 
382 	 785 	 0 	 672 	 0 
383 	 785 	 0 	 661 	 0 
384 	 790 	 0 	 651 	 0 
385 	 790 	 0 	 665 	 0 
386 	 794 	 0 	 663 	 0 
387 	 794 	 0 	 659 	 0 
388 	 798 	 0 	 649 	 0 
389 	 798 	 0 	 670 	 0 
390 	 801 	 0 	 652 	 0 
391 	 801 	 0 	 680 	 0 
392 	 805 	 0 	 667 	 0 
393 	 805 	 0 	 663 	 0 
394 	 809 	 0 	 646 	 0 
395 	 809 	 0 	 667 	 0 
396 	 814 	 0 	 667 	 0 
397 	 814 	 0 	 664 	 0 
398 	 818 	 0 	 665 	 0 
399 	 818 	 0 	 656 	 0 
400 	 822 	 0 	 651 	 0 
401 	 822 	 0 	 667 	 0 
402 	 826 	 0 	 659 	 0 
403 	 826 	 0 	 679 	 0 
404 	 831 	 0 	 671 	 0 
405 	 831 	 0 	 679 	 0 
406 	 835 	 0 	 656 	 0 
407 	 835 	 0 	 665 	 0 
408 	 839 	 0 	 670 	 0 
409 	 839 	 0 	 674 	 0 
410 	 843 	 0 	 662 	 0 
411 	 843 	 0 	 665 	 0 
412 	 846 	 0 	 668 	 0 
413 	 846 	 0 	 658 	 0 
414 	 850 	 0 	 671 	 0 
415 	 850 	 0 	 668 	 0 
416 	 855 	 0 	 666 	 0 
417 	 855 	 0 	 659 	 0 
418 	 859 	 0 	 675 	 0 
419 	 859 	 0 	 659 	 0 
420 	 863 	 0 	 667 	 0 
421 	 863 	 0 	 675 	 0 
422 	 867 	 0 	 670 	 0 
423 	 867 	 0 	 654 	 0 
424 	 872 	 0 	 662 	 0 
425 	 872 	 0 	 673 	 0 
426 	 876 	 0 	 660 	 0 
427 	 876 	 0 	 666 	 0 
428 	 880 	 0 	 682 	 0 
429 	 880 	 0 	 663 	 0 
430 	 884 	 0 	 670 	 0 
431 	 884 	 0 	 664 	 0 
432 	 887 	 0 	 668 	 0 
433 	 887 	 0 	 667 	 0 
434 	 891 	 0 	 658 	 0 
435 	 891 	 0 	 653 	 0 
436 	 896 	 0 	 661 	 0 
437 	 896 	 0 	 657 	 0 
438 	 900 	 0 	 670 	 0 
439 	 900 	 0 	 652 	 0 
440 	 904 	 0 	 671 	 0 
441 	 904 	 0 	 656 	 0 
442 	 908 	 0 	 648 	 0 
443 	 908 	 0 	 661 	 0 
444 	 913 	 0 	 649 	 0 
445 	 913 	 0 	 667 	 0 
446 	 917 	 0 	 653 	 0 
447 	 917 	 0 	 660 	 0 
448 	 921 	 0 	 653 	 0 
449 	 921 	 0 	 678 	 0 
450 	 925 	 0 	 650 	 0 
451 	 925 	 0 	 679 	 0 
452 	 928 	 0 	 660 	 0 
453 	 928 	 0 	 673 	 0 
454 	 932 	 0 	 679 	 0 
455 	 932 	 0 	 670 	 0 
456 	 937 	 0 	 669 	 0 
457 	 937 	 0 	 684 	 0 
458 	 941 	 0 	 677 	 0 
459 	 941 	 0 	 670 	 0 
460 	 945 	 0 	 667 	 0 
461 	 945 	 0 	 651 	 0 
462 	 949 	 0 	 659 	 0 
463 	 949 	 0 	 669 	 0 
464 	 953 	 0 	 656 	 0 
465 	 953 	 0 	 664 	 0 
466 	 958 	 0 	 670 	 0 
467 	 958 	 0 	 672 	 0 
468 	 962 	 0 	 671 	 0 
469 	 962 	 0 	 658 	 0 
470 	 966 	 0 	 662 	 0 
471 	 966 	 0 	 676 	 0 
472 	 969 	 0 	 661 	 0 
473 	 969 	 0 	 673 	 0 
474 	 973 	 0 	 677 	 0 
475 	 973 	 0 	 661 	 0 
476 	 977 	 0 	 661 	 0 
477 	 977 	 0 	 663 	 0 
478 	 982 	 0 	 664 	 0 
479 	 982 	 0 	 646 	 0 
480 	 986 	 0 	 663 	 0 
481 	 986 	 0 	 669 	 0 
482 	 990 	 0 	 675 	 0 
483 	 990 	 0 	 668 	 0 
484 	 994 	 0 	 659 	 0 
485 	 994 	 0 	 667 	 0 
486 	 999 	 0 	 667 	 0 
487 	 999 	 0 	 659 	 0 
488 	 1003 	 0 	 657 	 0 
489 	 1003 	 0 	 663 	 0 
490 	 1007 	 0 	 661 	 0 
491 	 1007 	 0 	 655 	 0 
492 	 1011 	 0 	 666 	 0 
493 	 1011 	 0 	 665 	 0 
494 	 1014 	 0 	 656 	 0 
495 	 1014 	 0 	 682 	 0 
496 	 1018 	 0 	 667 	 0 
497 	 1018 	 0 	 652 	 0 
498 	 1023 	 0 	 673 	 0 
499 	 1023 	 0 	 660 	 0 
500 	 1027 	 0 	 671 	 0 
501 	 1027 	 0 	 663 	 0 
502 	 1031 	 0 	 658 	 0 
503 	 1031 	 0 	 656 	 0 
504 	 1035 	 0 	 660 	 0 
505 	 1035 	 0 	 669 	 0 
506 	 1040 	 0 	 652 	 0 
507 	 1040 	 0 	 651 	 0 
508 	 1044 	 0 	 666 	 0 
509 	 1044 	 0 	 664 	 0 
510 	 1048 	 0 	 661 	 0 
511 	 1048 	 0 	 662 	 0 
512 	 1052 	 0 	 674 	 0 
513 	 1052 	 0 	 657 	 0 
514 	 1055 	 0 	 666 	 0 
515 	 1055 	 0 	 661 	 0 
516 	 1059 	 0 	 666 	 0 
517 	 1059 	 0 	 666 	 0 
518 	 1064 	 0 	 654 	 0 
519 	 1064 	 0 	 656 	 0 
520 	 1068 	 0 	 681 	 0 
521 	 1068 	 0 	 654 	 0 
522 	 1072 	 0 	 654 	 0 
523 	 1072 	 0 	 672 	 0 
524 	 1076 	 0 	 661 	 0 
525 	 1076 	 0 	 659 	 0 
526 	 1081 	 0 	 654 	 0 
527 	 1081 	 0 	 661 	 0 
528 	 1085 	 0 	 652 	 0 
529 	 1085 	 0 	 657 	 0 
530 	 1089 	 0 	 665 	 0 
531 	 1089 	 0 	 667 	 0 
532 	 1093 	 0 	 663 	 0 
533 	 1093 	 0 	 661 	 0 
534 	 1096 	 0 	 667 	 0 
535 	 1096 	 0 	 660 	 0 
536 	 1100 	 0 	 666 	 0 
537 	 1100 	 0 	 660 	 0 
538 	 1105 	 0 	 655 	 0 
539 	 1105 	 0 	 658 	 0 
540 	 1109 	 0 	 665 	 0 
541 	 1109 	 0 	 666 	 0 
542 	 1113 	 0 	 668 	 0 
543 	 1113 	 0 	 668 	 0 
544 	 1117 	 0 	 654 	 0 
545 	 1117 	 0 	 673 	 0 
546 	 1122 	 0 	 668 	 0 
547 	 1122 	 0 	 661 	 0 
548 	 1126 	 0 	 664 	 0 
549 	 1126 	 0 	 659 	 0 
550 	 1130 	 0 	 669 	 0 
551 	 1130 	 0 	 646 	 0 
552 	 1134 	 0 	 676 	 0 
553 	 1134 	 0 	 673 	 0 
554 	 1137 	 0 	 660 	 0 
555 	 1137 	 0 	 674 	 0 
556 	 1141 	 0 	 651 	 0 
557 	 1141 	 0 	 661 	 0 
558 	 1145 	 0 	 661 	 0 
559 	 1145 	 0 	 672 	 0 
560 	 1150 	 0 	 672 	 0 
561 	 1150 	 0 	 663 	 0 
562 	 1154 	 0 	 682 	 0 
563 	 1154 	 0 	 664 	 0 
564 	 1158 	 0 	 658 	 0 
565 	 1158 	 0 	 678 	 0 
566 	 1162 	 0 	 658 	 0 
567 	 1162 	 0 	 645 	 0 
568 	 1167 	 0 	 673 	 0 
569 	 1167 	 0 	 653 	 0 
570 	 1171 	 0 	 664 	 0 
571 	 1171 	 0 	 676 	 0 
572 	 1175 	 0 	 661 	 0 
573 	 1175 	 0 	 662 	 0 
574 	 1179 	 0 	 659 	 0 
575 	 1179 	 0 	 667 	 0 
576 	 1182 	 0 	 675 	 0 
577 	 1182 	 0 	 669 	 0 
578 	 1186 	 0 	 668 	 0 
579 	 1186 	 0 	 664 	 0 
580 	 1191 	 0 	 657 	 0 
581 	 1191 	 0 	 673 	 0 
582 	 1195 	 0 	 658 	 0 
583 	 1195 	 0 	 663 	 0 
584 	 1199 	 0 	 662 	 0 
585 	 1199 	 0 	 663 	 0 
586 	 1203 	 0 	 658 	 0 
587 	 1203 	 0 	 645 	 0 
588 	 1208 	 0 	 670 	 0 
589 	 1208 	 0 	 664 	 0 
590 	 1212 	 0 	 661 	 0 
591 	 1212 	 0 	 674 	 0 
592 	 1216 	 0 	 670 	 0 
593 	 1216 	 0 	 662 	 0 
594 	 1220 	 0 	 677 	 0 
595 	 1220 	 0 	 658 	 0 
596 	 1223 	 0 	 666 	 0 
597 	 1223 	 0 	 655 	 0 
598 	 1227 	 0 	 650 	 0 
599 	 1227 	 0 	 663 	 0 
600 	 1232 	 0 	 668 	 0 
601 	 1232 	 0 	 655 	 0 
602 	 1236 	 0 	 660 	 0 
603 	 1236 	 0 	 655 	 0 
604 	 1240 	 0 	 654 	 0 
605 	 1240 	 0 	 654 	 0 
606 	 1244 	 0 	 660 	 0 
607 	 1244 	 0 	 660 	 0 
608 	 1249 	 0 	 673 	 0 
609 	 1249 	 0 	 672 	 0 
610 	 1253 	 0 	 670 	 0 
611 	 1253 	 0 	 667 	 0 
612 	 1257 	 0 	 672 	 0 
613 	 1257 	 0 	 666 	 0 
614 	 1261 	 0 	 665 	 0 
615 	 1261 	 0 	 676 	 0 
616 	 1264 	 0 	 678 	 0 
617 	 1264 	 0 	 674 	 0 
618 	 1268 	 0 	 665 	 0 
619 	 1268 	 0 	 662 	 0 
620 	 1273 	 0 	 656 	 0 
621 	 1273 	 0 	 647 	 0 
622 	 1277 	 0 	 679 	 0 
623 	 1277 	 0 	 667 	 0 
624 	 1281 	 0 	 677 	 0 
625 	 1281 	 0 	 659 	 0 
626 	 1285 	 0 	 672 	 0 
627 	 1285 	 0 	 672 	 0 
628 	 1290 	 0 	 666 	 0 
629 	 1290 	 0 	 663 	 0 
630 	 1294 	 0 	 667 	 0 
631 	 1294 	 0 	 667 	 0 
632 	 1298 	 0 	 665 	 0 
633 	 1298 	 0 	 670 	 0 
634 	 1302 	 0 	 677 	 0 
635 	 1302 	 0 	 686 	 0 
636 	 1305 	 0 	 659 	 0 
637 	 1305 	 0 	 680 	 0 
638 	 1309 	 0 	 673 	 0 
639 	 1309 	 0 	 671 	 0 
640 	 1313 	 0 	 648 	 0 
641 	 1313 	 0 	 671 	 0 
642 	 1318 	 0 	 668 	 0 
643 	 1318 	 0 	 673 	 0 
644 	 1322 	 0 	 670 	 0 
645 	 1322 	 0 	 665 	 0 
646 	 1326 	 0 	 668 	 0 
647 	 1326 	 0 	 670 	 0 
648 	 1330 	 0 	 665 	 0 
649 	 1330 	 0 	 658 	 0 
650 	 1335 	 0 	 658 	 0 
651 	 1335 	 0 	 671 	 0 
652 	 1339 	 0 	 673 	 0 
653 	 1339 	 0 	 659 	 0 
654 	 1343 	 0 	 674 	 0 
655 	 1343 	 0 	 678 	 0 
656 	 1346 	 0 	 672 	 0 
657 	 1346 	 0 	 663 	 0 
658 	 1350 	 0 	 673 	 0 
659 	 1350 	 0 	 673 	 0 
660 	 1354 	 0 	 665 	 0 
661 	 1354 	 0 	 657 	 0 
662 	 1359 	 0 	 659 	 0 
663 	 1359 	 0 	 654 	 0 
664 	 1363 	 0 	 672 	 0 
665 	 1363 	 0 	 665 	 0 
666 	 1367 	 0 	 670 	 0 
667 	 1367 	 0 	 651 	 0 
668 	 1371 	 0 	 672 	 0 
669 	 1371 	 0 	 670 	 0 
670 	 1376 	 0 	 658 	 0 
671 	 1376 	 0 	 653 	 0 
672 	 1380 	 0 	 661 	 0 
673 	 1380 	 0 	 662 	 0 
674 	 1384 	 0 	 676 	 0 
675 	 1384 	 0 	 668 	 0 
676 	 1388 	 0 	 670 	 0 
677 	 1388 	 0 	 671 	 0 
678 	 1391 	 0 	 674 	 0 
679 	 1391 	 0 	 673 	 0 
680 	 1395 	 0 	 671 	 0 
681 	 1395 	 0 	 658 	 0 
682 	 1400 	 0 	 661 	 0 
683 	 1400 	 0 	 680 	 0 
684 	 1404 	 0 	 657 	 0 
685 	 1404 	 0 	 655 	 0 
686 	 1408 	 0 	 671 	 0 
687 	 1408 	 0 	 675 	 0 
688 	 1412 	 0 	 665 	 0 
689 	 1412 	 0 	 661 	 0 
690 	 1417 	 0 	 664 	 0 
691 	 1417 	 0 	 659 	 0 
692 	 1421 	 0 	 681 	 0 
693 	 1421 	 0 	 664 	 0 
694 	 1425 	 0 	 668 	 0 
695 	 1425 	 0 	 656 	 0 
696 	 1429 	 0 	 668 	 0 
697 	 1429 	 0 	 656 	 0 
698 	 1432 	 0 	 661 	 0 
699 	 1432 	 0 	 674 	 0 
700 	 1436 	 0 	 668 	 0 
701 	 1436 	 0 	 665 	 0 
702 	 1441 	 0 	 651 	 0 
703 	 1441 	 0 	 671 	 0 
704 	 1445 	 0 	 664 	 0 
705 	 1445 	 0 	 663 	 0 
706 	 1449 	 0 	 676 	 0 
707 	 1449 	 0 	 661 	 0 
708 	 1453 	 0 	 674 	 0 
709 	 1453 	 0 	 668 	 0 
710 	 1458 	 0 	 669 	 0 
711 	 1458 	 0 	 674 	 0 
712 	 1462 	 0 	 666 	 0 
713 	 1462 	 0 	 679 	 0 
714 	 1466 	 0 	 661 	 0 
715 	 1466 	 0 	 658 	 0 
716 	 1470 	 0 	 660 	 0 
